region,supplysector,subsector,stub.technology,year,capacity.factor
Mexico,electricity,solar,PV,2095,0.26843248309903095
Middle East,electricity,solar,PV,2095,0.27372128033865095
Pakistan,electricity,solar,PV,2095,0.2596185170291358
Russia,electricity,solar,PV,2095,0.13021635173684187
South Africa,electricity,solar,PV,2095,0.27614644654131004
South America_Northern,electricity,solar,PV,2095,0.2430793286377075
South America_Southern,electricity,solar,PV,2095,0.24065927618732555
South Asia,electricity,solar,PV,2095,0.2547856553010631
South Korea,electricity,solar,PV,2095,0.2092269282094016
Southeast Asia,electricity,solar,PV,2095,0.23772889624464866
Taiwan,electricity,solar,PV,2095,0.19995844301815907
Argentina,electricity,solar,PV,2095,0.2328519317528795
Colombia,electricity,solar,PV,2095,0.21884005641796464
USA,electricity,solar,PV_storage,2095,0.20000027926217753
Africa_Eastern,electricity,solar,PV_storage,2095,0.2823634781717434
Africa_Northern,electricity,solar,PV_storage,2095,0.2801989679959721
Africa_Southern,electricity,solar,PV_storage,2095,0.2755414479901021
Africa_Western,electricity,solar,PV_storage,2095,0.27357048817782204
Australia_NZ,electricity,solar,PV_storage,2095,0.27252165231737924
Brazil,electricity,solar,PV_storage,2095,0.24671449411966645
Canada,electricity,solar,PV_storage,2095,0.12978073368063
Central America and Caribbean,electricity,solar,PV_storage,2095,0.2513321705928366
Central Asia,electricity,solar,PV_storage,2095,0.21467569500481587
China,electricity,solar,PV_storage,2095,0.2398850294242031
EU-12,electricity,solar,PV_storage,2095,0.16551956929013956
EU-15,electricity,solar,PV_storage,2095,0.18318186895038727
Europe_Eastern,electricity,solar,PV_storage,2095,0.16287986929345916
Europe_Non_EU,electricity,solar,PV_storage,2095,0.21953476943749153
European Free Trade Association,electricity,solar,PV_storage,2095,0.10990575200899136
India,electricity,solar,PV_storage,2095,0.24736071886589228
Indonesia,electricity,solar,PV_storage,2095,0.23176457618965834
Japan,electricity,solar,PV_storage,2095,0.18912205972257043
Mexico,electricity,solar,PV_storage,2095,0.26843248309903095
Middle East,electricity,solar,PV_storage,2095,0.27372128033865095
Pakistan,electricity,solar,PV_storage,2095,0.2596185170291358
Russia,electricity,solar,PV_storage,2095,0.13021635173684187
South Africa,electricity,solar,PV_storage,2095,0.27614644654131004
South America_Northern,electricity,solar,PV_storage,2095,0.2430793286377075
South America_Southern,electricity,solar,PV_storage,2095,0.24065927618732555
South Asia,electricity,solar,PV_storage,2095,0.2547856553010631
South Korea,electricity,solar,PV_storage,2095,0.2092269282094016
Southeast Asia,electricity,solar,PV_storage,2095,0.23772889624464866
Taiwan,electricity,solar,PV_storage,2095,0.19995844301815907
Argentina,electricity,solar,PV_storage,2095,0.2328519317528795
Colombia,electricity,solar,PV_storage,2095,0.21884005641796464
USA,electricity,solar,PV,2100,0.20000027926217753
Africa_Eastern,electricity,solar,PV,2100,0.2823634781717434
Africa_Northern,electricity,solar,PV,2100,0.2801989679959721
Africa_Southern,electricity,solar,PV,2100,0.2755414479901021
Africa_Western,electricity,solar,PV,2100,0.27357048817782204
Australia_NZ,electricity,solar,PV,2100,0.27252165231737924
Brazil,electricity,solar,PV,2100,0.24671449411966645
Canada,electricity,solar,PV,2100,0.12978073368063
Central America and Caribbean,electricity,solar,PV,2100,0.2513321705928366
Central Asia,electricity,solar,PV,2100,0.21467569500481587
China,electricity,solar,PV,2100,0.2398850294242031
EU-12,electricity,solar,PV,2100,0.16551956929013956
EU-15,electricity,solar,PV,2100,0.18318186895038727
Europe_Eastern,electricity,solar,PV,2100,0.16287986929345916
Europe_Non_EU,electricity,solar,PV,2100,0.21953476943749153
European Free Trade Association,electricity,solar,PV,2100,0.10990575200899136
India,electricity,solar,PV,2100,0.24736071886589228
Indonesia,electricity,solar,PV,2100,0.23176457618965834
Japan,electricity,solar,PV,2100,0.18912205972257043
Mexico,electricity,solar,PV,2100,0.26843248309903095
Middle East,electricity,solar,PV,2100,0.27372128033865095
Pakistan,electricity,solar,PV,2100,0.2596185170291358
Russia,electricity,solar,PV,2100,0.13021635173684187
South Africa,electricity,solar,PV,2100,0.27614644654131004
South America_Northern,electricity,solar,PV,2100,0.2430793286377075
South America_Southern,electricity,solar,PV,2100,0.24065927618732555
South Asia,electricity,solar,PV,2100,0.2547856553010631
South Korea,electricity,solar,PV,2100,0.2092269282094016
Southeast Asia,electricity,solar,PV,2100,0.23772889624464866
Taiwan,electricity,solar,PV,2100,0.19995844301815907
Argentina,electricity,solar,PV,2100,0.2328519317528795
Colombia,electricity,solar,PV,2100,0.21884005641796464
USA,electricity,solar,PV_storage,2100,0.20000027926217753
Africa_Eastern,electricity,solar,PV_storage,2100,0.2823634781717434
Africa_Northern,electricity,solar,PV_storage,2100,0.2801989679959721
Africa_Southern,electricity,solar,PV_storage,2100,0.2755414479901021
Africa_Western,electricity,solar,PV_storage,2100,0.27357048817782204
Australia_NZ,electricity,solar,PV_storage,2100,0.27252165231737924
Brazil,electricity,solar,PV_storage,2100,0.24671449411966645
Canada,electricity,solar,PV_storage,2100,0.12978073368063
Central America and Caribbean,electricity,solar,PV_storage,2100,0.2513321705928366
Central Asia,electricity,solar,PV_storage,2100,0.21467569500481587
China,electricity,solar,PV_storage,2100,0.2398850294242031
EU-12,electricity,solar,PV_storage,2100,0.16551956929013956
EU-15,electricity,solar,PV_storage,2100,0.18318186895038727
Europe_Eastern,electricity,solar,PV_storage,2100,0.16287986929345916
Europe_Non_EU,electricity,solar,PV_storage,2100,0.21953476943749153
European Free Trade Association,electricity,solar,PV_storage,2100,0.10990575200899136
India,electricity,solar,PV_storage,2100,0.24736071886589228
Indonesia,electricity,solar,PV_storage,2100,0.23176457618965834
Japan,electricity,solar,PV_storage,2100,0.18912205972257043
Mexico,electricity,solar,PV_storage,2100,0.26843248309903095
Middle East,electricity,solar,PV_storage,2100,0.27372128033865095
Pakistan,electricity,solar,PV_storage,2100,0.2596185170291358
Russia,electricity,solar,PV_storage,2100,0.13021635173684187
South Africa,electricity,solar,PV_storage,2100,0.27614644654131004
South America_Northern,electricity,solar,PV_storage,2100,0.2430793286377075
South America_Southern,electricity,solar,PV_storage,2100,0.24065927618732555
South Asia,electricity,solar,PV_storage,2100,0.2547856553010631
South Korea,electricity,solar,PV_storage,2100,0.2092269282094016
Southeast Asia,electricity,solar,PV_storage,2100,0.23772889624464866
Taiwan,electricity,solar,PV_storage,2100,0.19995844301815907
Argentina,electricity,solar,PV_storage,2100,0.2328519317528795
Colombia,electricity,solar,PV_storage,2100,0.21884005641796464
USA,electricity,solar,CSP,1975,0.25000012356106627
Africa_Eastern,electricity,solar,CSP,1975,0.24629862265497335
Africa_Northern,electricity,solar,CSP,1975,0.23711136373720765
Africa_Southern,electricity,solar,CSP,1975,0.23777130524875245
Africa_Western,electricity,solar,CSP,1975,0.2434234534812553
Australia_NZ,electricity,solar,CSP,1975,0.23189325336981848
Brazil,electricity,solar,CSP,1975,0.30574884387507256
Canada,electricity,solar,CSP,1975,0.3488816939686252
Central America and Caribbean,electricity,solar,CSP,1975,0.273932163751151
Central Asia,electricity,solar,CSP,1975,0.28473077936375846
China,electricity,solar,CSP,1975,0.2531522425624332
EU-12,electricity,solar,CSP,1975,0.2522006904684094
EU-15,electricity,solar,CSP,1975,0.2703289645697228
Europe_Eastern,electricity,solar,CSP,1975,0.3304655728060868
Europe_Non_EU,electricity,solar,CSP,1975,0.27981299724979486
European Free Trade Association,electricity,solar,CSP,1975,2.5e-4
India,electricity,solar,CSP,1975,0.281168953279745
Indonesia,electricity,solar,CSP,1975,0.33329922853615934
Japan,electricity,solar,CSP,1975,0.3841075426836568
Mexico,electricity,solar,CSP,1975,0.25294354999760477
Middle East,electricity,solar,CSP,1975,0.23813904238992972
Pakistan,electricity,solar,CSP,1975,0.26705192867724087
Russia,electricity,solar,CSP,1975,0.3754586699795367
South Africa,electricity,solar,CSP,1975,0.22116755109118258
South America_Northern,electricity,solar,CSP,1975,0.28058789080653335
South America_Southern,electricity,solar,CSP,1975,0.2411425342983364
South Asia,electricity,solar,CSP,1975,0.2751135943596895
South Korea,electricity,solar,CSP,1975,0.33921318169628284
Southeast Asia,electricity,solar,CSP,1975,0.28002062324113947
Taiwan,electricity,solar,CSP,1975,0.4013392832452788
Argentina,electricity,solar,CSP,1975,0.23688485684887212
Colombia,electricity,solar,CSP,1975,0.32406261210224097
USA,electricity,solar,CSP_storage,1975,0.5000001235610663
Africa_Eastern,electricity,solar,CSP_storage,1975,0.4962986226549734
Africa_Northern,electricity,solar,CSP_storage,1975,0.48711136373720765
Africa_Southern,electricity,solar,CSP_storage,1975,0.48777130524875245
Africa_Western,electricity,solar,CSP_storage,1975,0.49342345348125527
Australia_NZ,electricity,solar,CSP_storage,1975,0.4818932533698185
Brazil,electricity,solar,CSP_storage,1975,0.5557488438750726
Canada,electricity,solar,CSP_storage,1975,0.5988816939686252
Central America and Caribbean,electricity,solar,CSP_storage,1975,0.5239321637511509
Central Asia,electricity,solar,CSP_storage,1975,0.5347307793637585
China,electricity,solar,CSP_storage,1975,0.5031522425624332
EU-12,electricity,solar,CSP_storage,1975,0.5022006904684094
EU-15,electricity,solar,CSP_storage,1975,0.5203289645697228
Europe_Eastern,electricity,solar,CSP_storage,1975,0.5804655728060868
Europe_Non_EU,electricity,solar,CSP_storage,1975,0.5298129972497949
European Free Trade Association,electricity,solar,CSP_storage,1975,0.25025
India,electricity,solar,CSP_storage,1975,0.531168953279745
Indonesia,electricity,solar,CSP_storage,1975,0.5832992285361593
Japan,electricity,solar,CSP_storage,1975,0.6341075426836569
Mexico,electricity,solar,CSP_storage,1975,0.5029435499976047
Middle East,electricity,solar,CSP_storage,1975,0.4881390423899297
Pakistan,electricity,solar,CSP_storage,1975,0.5170519286772408
Russia,electricity,solar,CSP_storage,1975,0.6254586699795367
South Africa,electricity,solar,CSP_storage,1975,0.4711675510911826
South America_Northern,electricity,solar,CSP_storage,1975,0.5305878908065333
South America_Southern,electricity,solar,CSP_storage,1975,0.49114253429833643
South Asia,electricity,solar,CSP_storage,1975,0.5251135943596895
South Korea,electricity,solar,CSP_storage,1975,0.5892131816962829
Southeast Asia,electricity,solar,CSP_storage,1975,0.5300206232411395
Taiwan,electricity,solar,CSP_storage,1975,0.6513392832452788
Argentina,electricity,solar,CSP_storage,1975,0.4868848568488721
Colombia,electricity,solar,CSP_storage,1975,0.574062612102241
USA,electricity,solar,CSP,1990,0.25000012356106627
Africa_Eastern,electricity,solar,CSP,1990,0.24629862265497335
Africa_Northern,electricity,solar,CSP,1990,0.23711136373720765
Africa_Southern,electricity,solar,CSP,1990,0.23777130524875245
Africa_Western,electricity,solar,CSP,1990,0.2434234534812553
Australia_NZ,electricity,solar,CSP,1990,0.23189325336981848
Brazil,electricity,solar,CSP,1990,0.30574884387507256
Canada,electricity,solar,CSP,1990,0.3488816939686252
Central America and Caribbean,electricity,solar,CSP,1990,0.273932163751151
Central Asia,electricity,solar,CSP,1990,0.28473077936375846
China,electricity,solar,CSP,1990,0.2531522425624332
EU-12,electricity,solar,CSP,1990,0.2522006904684094
EU-15,electricity,solar,CSP,1990,0.2703289645697228
Europe_Eastern,electricity,solar,CSP,1990,0.3304655728060868
Europe_Non_EU,electricity,solar,CSP,1990,0.27981299724979486
European Free Trade Association,electricity,solar,CSP,1990,2.5e-4
India,electricity,solar,CSP,1990,0.281168953279745
Indonesia,electricity,solar,CSP,1990,0.33329922853615934
Japan,electricity,solar,CSP,1990,0.3841075426836568
Mexico,electricity,solar,CSP,1990,0.25294354999760477
Middle East,electricity,solar,CSP,1990,0.23813904238992972
Pakistan,electricity,solar,CSP,1990,0.26705192867724087
Russia,electricity,solar,CSP,1990,0.3754586699795367
South Africa,electricity,solar,CSP,1990,0.22116755109118258
South America_Northern,electricity,solar,CSP,1990,0.28058789080653335
South America_Southern,electricity,solar,CSP,1990,0.2411425342983364
South Asia,electricity,solar,CSP,1990,0.2751135943596895
South Korea,electricity,solar,CSP,1990,0.33921318169628284
Southeast Asia,electricity,solar,CSP,1990,0.28002062324113947
Taiwan,electricity,solar,CSP,1990,0.4013392832452788
Argentina,electricity,solar,CSP,1990,0.23688485684887212
Colombia,electricity,solar,CSP,1990,0.32406261210224097
USA,electricity,solar,CSP_storage,1990,0.5000001235610663
Africa_Eastern,electricity,solar,CSP_storage,1990,0.4962986226549734
Africa_Northern,electricity,solar,CSP_storage,1990,0.48711136373720765
Africa_Southern,electricity,solar,CSP_storage,1990,0.48777130524875245
Africa_Western,electricity,solar,CSP_storage,1990,0.49342345348125527
Australia_NZ,electricity,solar,CSP_storage,1990,0.4818932533698185
Brazil,electricity,solar,CSP_storage,1990,0.5557488438750726
Canada,electricity,solar,CSP_storage,1990,0.5988816939686252
Central America and Caribbean,electricity,solar,CSP_storage,1990,0.5239321637511509
Central Asia,electricity,solar,CSP_storage,1990,0.5347307793637585
China,electricity,solar,CSP_storage,1990,0.5031522425624332
EU-12,electricity,solar,CSP_storage,1990,0.5022006904684094
EU-15,electricity,solar,CSP_storage,1990,0.5203289645697228
Europe_Eastern,electricity,solar,CSP_storage,1990,0.5804655728060868
Europe_Non_EU,electricity,solar,CSP_storage,1990,0.5298129972497949
European Free Trade Association,electricity,solar,CSP_storage,1990,0.25025
India,electricity,solar,CSP_storage,1990,0.531168953279745
Indonesia,electricity,solar,CSP_storage,1990,0.5832992285361593
Japan,electricity,solar,CSP_storage,1990,0.6341075426836569
Mexico,electricity,solar,CSP_storage,1990,0.5029435499976047
Middle East,electricity,solar,CSP_storage,1990,0.4881390423899297
Pakistan,electricity,solar,CSP_storage,1990,0.5170519286772408
Russia,electricity,solar,CSP_storage,1990,0.6254586699795367
South Africa,electricity,solar,CSP_storage,1990,0.4711675510911826
South America_Northern,electricity,solar,CSP_storage,1990,0.5305878908065333
South America_Southern,electricity,solar,CSP_storage,1990,0.49114253429833643
South Asia,electricity,solar,CSP_storage,1990,0.5251135943596895
South Korea,electricity,solar,CSP_storage,1990,0.5892131816962829
Southeast Asia,electricity,solar,CSP_storage,1990,0.5300206232411395
Taiwan,electricity,solar,CSP_storage,1990,0.6513392832452788
Argentina,electricity,solar,CSP_storage,1990,0.4868848568488721
Colombia,electricity,solar,CSP_storage,1990,0.574062612102241
USA,electricity,solar,CSP,2005,0.25000012356106627
Africa_Eastern,electricity,solar,CSP,2005,0.24629862265497335
Africa_Northern,electricity,solar,CSP,2005,0.23711136373720765
Africa_Southern,electricity,solar,CSP,2005,0.23777130524875245
Africa_Western,electricity,solar,CSP,2005,0.2434234534812553
Australia_NZ,electricity,solar,CSP,2005,0.23189325336981848
Brazil,electricity,solar,CSP,2005,0.30574884387507256
Canada,electricity,solar,CSP,2005,0.3488816939686252
Central America and Caribbean,electricity,solar,CSP,2005,0.273932163751151
Central Asia,electricity,solar,CSP,2005,0.28473077936375846
China,electricity,solar,CSP,2005,0.2531522425624332
EU-12,electricity,solar,CSP,2005,0.2522006904684094
EU-15,electricity,solar,CSP,2005,0.2703289645697228
Europe_Eastern,electricity,solar,CSP,2005,0.3304655728060868
Europe_Non_EU,electricity,solar,CSP,2005,0.27981299724979486
European Free Trade Association,electricity,solar,CSP,2005,2.5e-4
